extra_producto|extra_producto|0|producto_extra|0°1432°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|1426.0|0|0|0|0|0|
7506443101968|yoghurt m&m´s 110g|0|danone|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
032239052000|del valle vidrio|0|coca cola|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501011101678|sabritas limon 45g|0|no se sabe|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7622210427106|halls extra strong|0|mondelez|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
032239052024|delvalle nectar manzana 413ml|0|coca cola|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501011131064|doritos 146g|0|sabritas|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
036731106063|gatorade 600ml|0|pepsi|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7502226815145|lucas panzon 38g|0|orbit|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501055340422|sidral mundet 3lt|0|coca cola|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7500478028375|churrumais|0|sabritas|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501055305230|fanta fresa 600ml|0|coca cola|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501031303540|sangria 400ml|0|pepsi|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501031310012|pepsi  600ml|0|pepsi|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7500478006175|chetos flamin hot 106g|0|sabritas|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501049999360|heineken 473ml|0|indio|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
756774011727|chocolate turin18g|0|turin|0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501073411173|abuelita|0|marinela|0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
757528035877|hot nuts original 75g|0|barcel|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501025511036|yackul|0|yakul|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501086801046|agua e pura 1l|0|epura|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501030474227|donas azuc 6pz 158g|0|bimbo dulce|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
75064648|cigarro pepino 20'|0|pall mall|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7502271911472|mms cacahuate 43g|0|orbit|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
041789001956|maruchan camaron|0|casa vargas|0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7500478014606|chetos poffs 38g|0|sabritas|0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7506443105713|benegastro 240gr|0|danone|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501055376681|munded fresa 2Lt|0|coca cola|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7500478026036|doritos dinamita flamin hot 70g.|0|casa vargas|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
793573950079|red cola 3lts|0|red cola|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501055361540|coca lata 355mll|0|coca cola|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
725181249016|skwinkles salsagheti 24g|0|orbit|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501011159242|sabritas flamin hot crujiente 49g|0|sabritas|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501441610122|jarrito piña 600ml|0|pepsi|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501086801015|agua epura 1.5lt|0|epura|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501013104042|jumex mza 500ml|0|peñafiel|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501441604213|jarrito tamarindo 2lt|0|pepsi|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
031200454560|jugo arandano 1Lt|0|danone|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
75075392|jumex 125ml.|0|jumex|0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
756774011567|conejo chocolate  20g|0|turin|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501011143739|sabritasflamin hot 45g|0|sabritas|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7503031361544|big mix|0|marinela|0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
070847035916|monster|0|coca cola|0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501031310098|pepsi 3lt|0|pepsi|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501011123878|doritos incognita 62g|0|sabritas|0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501030472698|bimbuñuelos|0|bimbo dulce|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7500478007622|bolzasa sabritas|0|sabritas|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7500478008032|rufles queso bolsaza 68g|0|sabritas|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7500478008025|bolzaza doritos nacho 100gr|0|sabritas|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501031360024|manzanita sol 600ml|0|pepsi|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501011114623|paketaxo quexo 73g|0|sabritas|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
097339000030|valentina 1lt|0|casa vargas|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
7501000112845|rebanadas|0|bimbo dulce|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
036731103536|gatorade ch lima|0|pepsi|0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
603554043051|trueno pop|1|dulceria|1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|2|0|0|0|0|0|
huevo|huevo|0|comercializadora avicola de santa ana ch|0°2.63°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|1.63|0|0|0|0|0|
7500478025169|doritos mix|0|sabritas|0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|1|0|0|0|0|0|
7501295600157|santaclara deslactosada 1lt|0|coca cola|0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|1|0|0|0|0|0|
